   0,2456,6695, 646,   1,   9
   0,6263,9869,1628,   1,   4
   0,5222,9755, 928,   1,   3
   0,4404,13504, 690,   1,   6
   0,1171,12889, 606,   1,   8
   0,6901,9055,1267,   1,   1
   0,5037,14459,1134,   1,   6
   0,2985,9412,1993,   1,   5
   0,3284,6144,1759,   1,   2
   0,1022,3299, 566,   1,   1
   0,1816,7326,1237,   1,   3
   0,5219,12682,1071,   1,   2
   0,1022,4814, 568,   1,   2
   0,5222,8952, 927,   1,   4
   0,2835,7540,1839,   1,   8
   0,1122,12847,  15,   1,   5
   0,5022,6074,1772,   1,   1
   0,3299,14016, 869,   1,   5
   0,5568,6420,1699,   1,   4
   0,2292,11580,1103,   1,   1
   0,5692,14607,1658,   1,   2
   0,8621,9055,1270,   1,   2
   0,3690,3840, 791,   1,   1
   0,1122,5968,   4,   1,   4
   0,2835,4409, 962,   1,   1
   0,5609,7067, 272,   1,   6
   0,10022,14306,1652,   1,   4
   0,2985,5994, 999,   1,   1
   0,5761,14513,1438,   1,   5
   0,6161,9509,1160,   1,   5
   0,3690,14441,1119,   1,   3
   0,1402,6695,  42,   1,   8
   0,9174,9227,1374,   1,   2
   0,3460,7507, 659,   1,   3
   0,3266,14513, 758,   1,   2
   0,7988,10635,1870,   1,   3
   0,10635,13537,1978,   1,   3
   0,3840,13002, 675,   1,   6
   0,1945,8773,1678,   1,   1
   0,1976,14306,1648,   1,   6
   0,6420,6695, 300,   1,   2
   0,1402,2241,  37,   1,   5
   0,10372,14503,1808,   1,   3
   0,6420,12334, 307,   1,   4
   0,8472,13566,1173,   1,   1
   0,3029,8862, 120,   1,   3
   0,2985,8621,1992,   1,   8
   0,3029,14459,1946,   1,   5
   0,8970,14306,1650,   1,   4
   0,5679,9174,1051,   1,   6
   0,1976,5050,1948,   1,   1
   0,4785,8631,1010,   1,   4
   0, 828,4814, 529,   1,   3
   0,2754,5022, 973,   1,   1
   0,11188,12334, 412,   1,   9
   0,6074,10372,1614,   1,   2
   0,4409,9509,1127,   1,   1
   0,1919,13504, 628,   1,   2
   0,5679,8862, 291,   1,   6
   0,1811,9613,  62,   1,   1
   0,10331,14283,1292,   1,   1
   0,11188,11378,1896,   1,   2
   0,4785,7067, 183,   1,   6
   0,5225,13138, 227,   1,   5
   0,1958,10635,1497,   1,   1
   0,2645,12847, 111,   1,   7
   0,2835,9755, 903,   1,   3
   0,6074,9931, 815,   1,   5
   0,6844,10372,1733,   1,   1
   0,10580,14016, 874,   1,   2
   0,3440,14175,1115,   1,   5
   0,2852,5958,1751,   1,   1
   0,3299,9174, 855,   1,   6
   0,3967,5303, 983,   1,   1
   0,8773,10580,1537,   1,   1
   0,3460,12889, 663,   1,   5
   0,5968,5994, 941,   1,   1
   0,2221,8546,1680,   1,   7
   0,2985,8546,1521,   1,   4
   0,5219,8155,1721,   1,   5
   0,1958,2241,  69,   1,   4
   0,2985,10587,1029,   1,   2
   0,2000,6695,1899,   1,   4
   0,1247,10580, 773,   1,   3
   0,1247,8155,1233,   1,   5
   0,5005,6695, 198,   1,   3
   0,10167,11852, 361,   1,   4
   0,9174,10580, 860,   1,   1
   0, 641,4814, 514,   1,   1
   0,3967,5022, 975,   1,   3
   0,1958,6400,  70,   1,  10
   0,4082,5692,1594,   1,   4
   0,1976,5219,1949,   1,   2
   0,9174,13668,1082,   1,   1
   0,1402,13138,  53,   1,   5
   0,6106,10956,1811,   1,   1
   0,4082,7136,1547,   1,   2
   0,2456,6161,1452,   1,   2
   0,9576,9928,1956,   1,   1
   0,8621,10372,1295,   1,   1
   0,2468,9412,1106,   1,   6
   0,9609,11490,1514,   1,   1
   0,5303,7067, 236,   1,   9
   0,1022,10580, 575,   1,   4
   0,6420,8812, 302,   1,   4
   0,2176,7507, 633,   1,   9
   0,1022,6695, 571,   1,   7
   0,10022,14607,1445,   1,   1
   0,5586,9755,1566,   1,   3
   0,1171,10606, 604,   1,   6
   0,1309,6400,  23,   1,  11
   0,4634,5968, 719,   1,   2
   0,5219,11924,1722,   1,   8
   0,11188,13504,1066,   1,  15
   0,8631,10022,1916,   1,   1
   0,6161,10372,1582,   1,   2
   0,14306,14503,1316,   1,   1
   0,3690,9613, 139,   1,  12
   0,1013,12277, 562,   1,   9
   0,11756,13138, 467,   1,   8
   0,6263,6844,1729,   1,   7
   0,1976,14607,1656,   1,   3
   0,1013,4814, 767,   1,   1
   0,3745,6844, 151,   1,   5
   0,14283,14441,1309,   1,   1
   0,9174,9755,1380,   1,   1
   0,2221,4301,1549,   1,   1
   0,14283,14596,1925,   1,   4
   0,3690,12847, 141,   1,   7
   0,4785,8970,1366,   1,   1
   0,5135,8970,1479,   1,   3
   0,4404,7507, 683,   1,   3
   0,3967,13504,1455,   1,   5
   0,1309,11852,  31,   1,   6
   0,2985,5022, 974,   1,   1
   0, 828,9931, 535,   1,   3
   0,5135,10587,1564,   1,   2
   0,1129,5219, 584,   1,   3
   0,5586,9869,1607,   1,   2
   0,2625,4707, 965,   1,   1
   0,2835,2852, 958,   1,   1
   0,8472,8862, 318,   1,   6
   0,10580,11378,1892,   1,   2
   0,6400,10580,1301,   1,   1
   0,1247,5708,1860,   1,   3
   0,1402,12334,  50,   1,   6
   0,5219,8621, 827,   1,   4
   0,9928,12334, 348,   1,  10
   0,3374,14016,1197,   1,   5
   0,4634,13138, 177,   1,   8
   0,1782,13668,1937,   1,   6
   0,10635,14016,1981,   1,   4
   0,1013,7507, 559,   1,   5
   0,5135,14016,1433,   1,   2
   0,5005,6400, 197,   1,   8
   0,5324,10635,1859,   1,   2
   0,11583,12847, 753,   1,   7
   0,1945,8631,1003,   1,   1
   0,5222,8970,1604,   1,   2
   0,2754,14016,1086,   1,   1
   0,2665,14503,1090,   1,   3
   0,2665,9931,1958,   1,   1
   0,5219,14175, 755,   1,   1
   0,4785,5968, 721,   1,   1
   0,2625,8862,1410,   1,   5
   0,5958,11378,1863,   1,   1
   0,4356,11580,1124,   1,   1
   0,5679,9509, 292,   1,   8
   0,5219,10331,1797,   1,   2
   0,1129,10606, 590,   1,   4
   0, 332,4818, 951,   1,   1
   0,3299,8621, 824,   1,   3
   0,8970,12592,1487,   1,   6
   0,5958,10162,1790,   1,   4
   0,3374,3440,1338,   1,   1
   0,5476,9509, 257,   1,   9
   0,7996,13566,1420,   1,   1
   0,2645,9613, 108,   1,  10
   0,8952,10606, 845,   1,   2
   0,5124,9755,1856,   1,   3
   0,1497,9931,1588,   1,   5
   0,8472,9509, 319,   1,   3
   0,2468,14513,1110,   1,   3
   0,5476,9613, 258,   1,  15
   0,3029,9509, 121,   1,   4
   0,5476,6400, 251,   1,   9
   0,2665,10162,1967,   1,   1
   0,8472,9613, 320,   1,   2
   0,6106,9931,1618,   1,   3
   0,13566,14441,1180,   1,   4
   0,3690,7519, 818,   1,   8
   0,6161,8773,1529,   1,   3
   0,4301,5135,1459,   1,   2
   0,5958,13566,1251,   1,   3
   0,11783,12847, 483,   1,   9
   0,3840,6695, 668,   1,   4
   0,2176,8631,1901,   1,   3
   0,1958,6844,  72,   1,   7
   0,7136,10635,1976,   1,   1
   0,6161,8970,1480,   1,   1
   0,1919,8773,1671,   1,   2
   0,4409,12889, 699,   1,   7
   0,6732,10635,1502,   1,   1
   0, 922,12889, 553,   1,  10
   0,1816,12277, 896,   1,   8
   0,2176,7519,1900,   1,   4
   0,2625,5407, 985,   1,   1
   0,3967,9869,1592,   1,   3
   0,3032,6161,1579,   1,   3
   0,2456,3690, 642,   1,   1
   0,9576,10587,1034,   1,   1
   0,1247,7507, 615,   1,   8
   0,1958,5968, 706,   1,   1
   0,10580,12277,1392,   1,   6
   0,  29,6512,1098,   1,  10
   0,5303,13099, 244,   1,   8
   0,2665,3962,1844,   1,   1
   0,7326,14607,1318,   1,   1
   0,5968,8631,1153,   1,   1
   0,9755,13982,1383,   1,   2
   0,5135,14175, 924,   1,   5
   0,1958,11852,  78,   1,   6
   0,3745,7067, 152,   1,   7
   0,2754,14503,1091,   1,   3
   0,1796,11591,1230,   1,   1
   0,5679,11852, 294,   1,   6
   0,9576,11557,1395,   1,   1
   0,5037,9931,1204,   1,   2
   0,3745,5968, 148,   1,   3
   0,11583,13504,1041,   1,   1
   0,5586,8970,1606,   1,   1
   0,2754,13668,1079,   1,   3
   0,1958,3967,1453,   1,   1
   0,6420,13566,1814,   1,   1
   0,5005,9928,1202,   1,   4
   0,10950,13099, 397,   1,   9
   0,2754,4707, 967,   1,   2
   0,3032,10372,1803,   1,   1
   0,9931,14306,1651,   1,   4
   0,3690,5050, 801,   1,   4
   0,13566,14306,1179,   1,   4
   0,10331,14607,1802,   1,   4
   0,2985,5225, 982,   1,   1
   0,1919,10580, 780,   1,   1
   0,4785,8812, 184,   1,   8
   0,5761,6901,1436,   1,   1
   0,2000,5219,1898,   1,   3
   0,9931,14016, 873,   1,   4
   0,1171,7507, 600,   1,  13
   0,10162,13668,1970,   1,   1
   0,5679,14016,1210,   1,   4
   0,8970,14607,1659,   1,   1
   0,4634,9269,1684,   1,   4
   0, 828,10606, 537,   1,   2
   0,1945,10167, 744,   1,   1
   0,5037,5708,1468,   1,   1
   0,2456,5219, 644,   1,   7
   0,3840,6391, 667,   1,  10
   0,8472,11924,1731,   1,   2
   0,1958,8862,  75,   1,   6
   0,5679,9931,1209,   1,   2
   0,3482,8155,1717,   1,   9
   0,5005,13099, 208,   1,   8
   0,8631,10635,1883,   1,   2
   0,1129,9931, 588,   1,   3
   0,1013,6695, 558,   1,   9
   0,8621,14607,1321,   1,   1
   0,9931,11924,1961,   1,   6
   0,2754,6420,1747,   1,   2
   0,1976,5958,1439,   1,   1
   0,5324,8773,1466,   1,   3
   0,5958,8006,1212,   1,   5
   0,6190,8773,1530,   1,   7
   0, 922,5219, 544,   1,   6
   0,3029,11852, 123,   1,   3
   0,10372,13537,1646,   1,   3
   0,6901,9576,1358,   1,   1
   0,1129,8376,1324,   1,   8
   0,8621,10580, 829,   1,   2
   0,5968,7996,1701,   1,  13
   0,5679,13099, 296,   1,   8
   0,2852,8862,1241,   1,   5
   0,13566,14513,1181,   1,   6
   0,5022,10022,1783,   1,   2
   0,6400,13668,1081,   1,   1
   0,1247,4409,1851,   1,   1
   0,1309,8812,  27,   1,   5
   0,5968,8472, 733,   1,   1
   0,2625,14452,1412,   1,   2
   0,1013,9931, 768,   1,   4
   0,6732,7136,1058,   1,   1
   0,1022,10606, 576,   1,   4
   0,3460,13504, 790,   1,   6
   0,1022,12889, 578,   1,   6
   0,1013,6420,1665,   1,   1
   0,7988,9755,1869,   1,   1
   0,5958,9269,1441,   1,   1
   0,2985,14441,1522,   1,   5
   0,4404,6391, 681,   1,   8
   0,2665,13537,1076,   1,   1
   0,9055,13504, 854,   1,   1
   0,5958,9755,1213,   1,   2
   0,7540,9174,1280,   1,   1
   0,5219,9269,1697,   1,   4
   0,3967,9412, 908,   1,   6
   0,5135,5994, 918,   1,   1
   0,5968,6420, 729,   1,   5
   0,1811,10587,1027,   1,   1
   0,8376,10278,1385,   1,   1
   0,1022,7507, 572,   1,   6
   0,1796,6161,1221,   1,   1
   0,2665,5037, 912,   1,   1
   0,8546,14607,1320,   1,   1
   0,4409,9412,1126,   1,   4
   0,9869,14283,1287,   1,   4
   0,5005,5968, 723,   1,   1
   0,1811,11852,  63,   1,   1
   0,5958,10372,1807,   1,   3
   0,3967,10587,1030,   1,   4
   0, 780,9609,1664,   1,   9
   0,5135,9755, 921,   1,   2
   0,1022,6391, 570,   1,   4
   0,4404,12889, 688,   1,   4
   0,6106,10331,1799,   1,   3
   0,6901,13566,1816,   1,   1
   0,11188,14513,1170,   1,   8
   0,2835,10006,1018,   1,   1
   0,9576,13982,1987,   1,   1
   0,5135,10331,1796,   1,   2
   0,9576,10580,1391,   1,   1
   0,3840,13504, 676,   1,   4
   0,10635,13975,1980,   1,   4
   0,1247,6695, 614,   1,   8
   0,3745,6695, 150,   1,   5
   0,4409,6391, 693,   1,  11
   0,7326,9576,1363,   1,   1
   0, 922,3299, 764,   1,   1
   0,3690,6695, 134,   1,   8
   0,6144,9869,1620,   1,   3
   0,12277,14016, 876,   1,   1
   0,2625,10982,1035,   1,   1
   0,2671,3840,1999,   1,   1
   0,1402,13099,  52,   1,   9
   0,8820,14607,1422,   1,   1
   0,4409,11378,1852,   1,   2
   0,3690,13138, 143,   1,   6
   0,2292,13138,  98,   1,   9
   0, 641,9931, 520,   1,   3
   0,4082,13982,1344,   1,   3
   0,14365,14596,1931,   1,   4
   0,9174,14513,1096,   1,   2
   0,5968,6844,1914,   1,   4
   0,2645,6161,1157,   1,   3
   0,3029,7540,1245,   1,   5
   0,5225,9613, 222,   1,   9
   0,7326,8376,1259,   1,   1
   0,3374,13504,1196,   1,   4
   0,6190,13982,1353,   1,   1
   0,10606,14016, 875,   1,   3
   0,10006,12277,1026,   1,   7
   0,5135,10635,1501,   1,   4
   0,4785,5679,1351,   1,   1
   0,8376,10635,1504,   1,   3
   0, 922,10606, 551,   1,   3
   0,1171,10580, 603,   1,   4
   0,10022,13537,1645,   1,   1
   0,13099,14441,1308,   1,   1
   0,2645,14175, 899,   1,   5
   0,5225,9509, 221,   1,  12
   0,5219,10919,1065,   1,   1
   0,2468,12847,1109,   1,   7
   0,8144,8472,1876,   1,   1
   0,5609,6695, 270,   1,   8
   0,1945,10006,1015,   1,   1
   0,3029,9613, 122,   1,   3
   0,5219,13668,1080,   1,   6
   0,1129,6695, 770,   1,   1
   0,2625,5124,1854,   1,   1
   0,2835,9931,1840,   1,   1
   0,3440,13982,1341,   1,   1
   0,4814,13982,1349,   1,   1
   0,5708,9755, 935,   1,   4
   0,5125,9931, 808,   1,   1
   0,12021,12682,1075,   1,   1
   0,3967,5692,1591,   1,   1
   0, 641,12889, 524,   1,   4
   0,5135,13566,1517,   1,   1
   0,1782,14607,1655,   1,   5
   0,5708,9576, 934,   1,   3
   0,4814,7519, 819,   1,  10
   0,1497,2625,1822,   1,   7
   0,5135,10162,1788,   1,   3
   0,2835,3374,1335,   1,   1
   0,6844,13566,1815,   1,   2
   0,7996,8970,1481,   1,   1
   0,11583,11852, 446,   1,   7
   0,1122,5219,   3,   1,   4
   0,1247,3299, 609,   1,   1
   0,5135,5692,1600,   1,   1
   0,4409,4814, 796,   1,   2
   0,5958,9794,1214,   1,   2
   0,8144,8970,1482,   1,   1
   0,2754,10372,1707,   1,   1
   0,3690,5125, 806,   1,   1
   0,1958,6695,  71,   1,   8
   0,4634,14441,1129,   1,   7
   0,3690,13099, 142,   1,   4
   0,5225,12847, 225,   1,   5
   0,3374,9227,1371,   1,   4
   0,3690,8952, 840,   1,   5
   0,9576,13099, 337,   1,   5
   0,5303,8862, 238,   1,   4
   0,1122,9509,  11,   1,   9
   0,2221,11378,1828,   1,   2
   0,3690,9055, 847,   1,   1
   0,5679,9928,1208,   1,   2
   0,4634,12847, 175,   1,  10
   0,1309,9509,  29,   1,  17
   0,6161,14607,1584,   1,   3
   0,4785,14503,1310,   1,   6
   0,9174,10635,1889,   1,   2
   0,7988,8970,1634,   1,   2
   0,3745,9613, 156,   1,   5
   0,1247,3690, 610,   1,   1
   0,1247,5219, 612,   1,   6
   0,1402,7067,  44,   1,  11
   0,2665,5679,1050,   1,   1
   0,3029,13138, 127,   1,   5
   0,8376,14513,1400,   1,   3
   0,4814,9794,1199,   1,   3
   0,1022,3690, 567,   1,   1
   0,10022,14503,1785,   1,   3
   0,3299,14283, 877,   1,   1
   0,3029,12847, 125,   1,   4
   0,10919,11378,1893,   1,   4
   0,1958,5994,1471,   1,   1
   0,5219,14306,1649,   1,   4
   0,5568,8144,1700,   1,   6
   0,10372,14306,1298,   1,   3
   0,9412,11188,1168,   1,   1
   0,5005,6844, 199,   1,   5
   0,3266,8472, 731,   1,   5
   0,13566,13982,1397,   1,   2
   0,4409,4818, 964,   1,   1
   0,4814,5125, 807,   1,   1
   0,4634,7067, 168,   1,   8
   0,3299,6074, 813,   1,   1
   0,6106,10372,1575,   1,   5
   0,2754,5219,1693,   1,   2
   0,1129,12277, 591,   1,  10
   0,2665,9928,1954,   1,   3
   0,3266,6420, 727,   1,   2
   0,4785,9055,1266,   1,   5
   0,6106,13566,1813,   1,   1
   0,2985,10956,1996,   1,   1
   0,6106,9755,1574,   1,   5
   0,5968,9755, 946,   1,   3
   0,5124,10635,1857,   1,   3
   0,5324,8631,1141,   1,   3
   0,2665,5222, 925,   1,   1
   0,5219,10162,1789,   1,   1
   0,2645,3266, 101,   1,   3
   0,5609,6400, 269,   1,   8
   0,3967,13566,1044,   1,   1
   0,2665,9227,1370,   1,   2
   0,5037,5994, 913,   1,   1
   0, 756,7379,1818,   1,   9
   0,5005,8862, 202,   1,   6
   0,2852,10372,1544,   1,   2
   0,1958,5219, 705,   1,   4
   0,2645,8812, 106,   1,  10
   0,5125,6106,1770,   1,   1
   0,5050,14596,1559,   1,   8
   0,3745,11852, 157,   1,   4
   0,4634,10919, 950,   1,   1
   0,8376,14283,1261,   1,   2
   0,2292,9613,  93,   1,  10
   0,6074,8977,1777,   1,   7
   0,3266,4634, 718,   1,   1
   0,3374,5679,1350,   1,   1
   0,2000,6161,1223,   1,   4
   0,5679,12847, 725,   1,   7
   0,6420,12847, 308,   1,   4
   0,4818,5222, 981,   1,   2
   0,11783,11852, 481,   1,  11
   0,10022,14016,1444,   1,   6
   0,9931,14365, 886,   1,   4
   0,10006,13566,1177,   1,   2
   0,10580,11852, 867,   1,   3
   0,1122,6844,   7,   1,   7
   0,2985,5219,1991,   1,   2
   0,2292,6106,1572,   1,   1
   0,8155,11583,1039,   1,   1
   0,2108,6106,1740,   1,   2
   0,1945,9055,1265,   1,   1
   0,9055,13099,1271,   1,   1
   0,2176,4814, 782,   1,   2
   0,11583,13138, 449,   1,  10
   0,1945,14016,1679,   1,   3
   0,3374,9931,1195,   1,   5
   0,1958,5708,1149,   1,   1
   0,11583,13099, 448,   1,   8
   0,5245,11580,1138,   1,   1
   0,5968,9576, 737,   1,   4
   0,2292,4301,1550,   1,   1
   0,10162,13537,1969,   1,   4
   0,7136,9928,1955,   1,   2
   0,1919,12277, 625,   1,   2
   0,2754,12682,1070,   1,   3
   0,6901,8376,1258,   1,   1
   0,7988,10372,1638,   1,   1
   0,1247,4814, 611,   1,   1
   0,2852,8621,1240,   1,   4
   0,3440,4785,1339,   1,   2
   0,11583,14513,1451,   1,   1
   0,1976,11490,1983,   1,   1
   0,1945,6420, 726,   1,   1
   0,1402,9509,  47,   1,  11
   0,2852,6106,1752,   1,   3
   0,2645,5324,1140,   1,   3
   0,5586,10587,1568,   1,   2
   0,8862,9931, 835,   1,   1
   0,9174,9931, 859,   1,   4
   0,1171,9931, 602,   1,   5
   0,2221,8820,1408,   1,   1
   0,1013,8812, 560,   1,  10
   0,13566,14503,1314,   1,   5
   0,10288,11852, 379,   1,   9
   0,2456,3967, 955,   1,   1
   0,4404,4814, 679,   1,   2
   0,1013,10580, 769,   1,   2
   0,1958,6106,1570,   1,   1
   0,4707,5125,1766,   1,   1
   0,2852,3967, 959,   1,   1
   0,5476,12847, 261,   1,   5
   0,2665,5124,1855,   1,   1
   0,5219,8472, 732,   1,   6
   0,4634,6695, 166,   1,   2
   0,6161,9928,1227,   1,   3
   0, 828,13002, 540,   1,   8
   0,2625,10580,1890,   1,   2
   0,9928,13537,1957,   1,   3
   0,2221,5135,1561,   1,   2
   0,9227,9250,1375,   1,   1
   0,3690,14283, 878,   1,   1
   0, 641,6391, 516,   1,   7
   0,3032,10022,1781,   1,   1
   0,5968,14175, 756,   1,   7
   0,1013,9509,1520,   1,   1
   0,6161,14155,1163,   1,   3
   0,3029,13537,1945,   1,   3
   0,2456,10580, 785,   1,   4
   0,7136,10331,1973,   1,   1
   0,3690,9509, 138,   1,   8
   0,6825,14016,1087,   1,   1
   0,1976,13982,1985,   1,   1
   0,2665,7988,1868,   1,   3
   0,2852,14503,1754,   1,   1
   0,4818,5994,1001,   1,   1
   0,1958,4301,1456,   1,   2
   0,7136,10006,1964,   1,   1
   0,1811,12334,  64,   1,   1
   0,11756,12334, 464,   1,   8
   0,3440,9412,1113,   1,   6
   0,1816,5994, 892,   1,   2
   0, 828,6695, 532,   1,  10
   0,10006,10635,1508,   1,   2
   0,2645,13099, 112,   1,   7
   0,2665,14452,1415,   1,   6
   0,5609,9613, 276,   1,   7
   0,4634,11852, 173,   1,   9
   0,5005,11852, 205,   1,   4
   0,5125,8773,1718,   1,   3
   0,11756,11852, 463,   1,   8
   0,1976,6106,1616,   1,   1
   0,8820,10006,1024,   1,   1
   0,5219,9412,1950,   1,   1
   0,8812,8862, 834,   1,   1
   0,1958,3266, 704,   1,   2
   0,11188,11852, 411,   1,   9
   0,1958,11188,1167,   1,   1
   0,10331,13537,1975,   1,   1
   0,2985,9576,1994,   1,   4
   0,3266,4785, 720,   1,   2
   0,2852,13566,1242,   1,   1
   0,5609,9509, 275,   1,   9
   0,1816,8952, 894,   1,   5
   0,5609,8862, 274,   1,   7
   0,8472,14283,1264,   1,   1
   0,4785,7326,1362,   1,  10
   0,5050,5219, 803,   1,   2
   0,  29,8546,1232,   1,   8
   0,4404,10580, 685,   1,   1
   0,2625,9174,1886,   1,   1
   0,1013,1796,1182,   1,   1
   0,2665,12682,1069,   1,   3
   0,4634,5219, 164,   1,   2
   0,2625,7988,1867,   1,   3
   0,3440,6420,1905,   1,   1
   0,6420,10372,1708,   1,   2
   0,7996,11852,1419,   1,   1
   0,8631,9931,1882,   1,   2
   0,2754,3284,1681,   1,   1
   0,5609,13138, 281,   1,   8
   0,4707,9755,1778,   1,   2
   0,14306,14434,1654,   1,   1
   0,3690,12334, 140,   1,   8
   0,2292,14503,1743,   1,   4
   0, 641,10580, 521,   1,   5
   0,2645,5708,1150,   1,   1
   0,2645,3690,1117,   1,   1
   0,1171,3690, 596,   1,   2
   0,8144,10635,1503,   1,   1
   0,5037,8631,1131,   1,   8
   0,2292,5022,1741,   1,   1
   0,5679,8812, 290,   1,   7
   0,8773,14365,1736,   1,   1
   0,1958,12847,  80,   1,   6
   0,2665,9174,1887,   1,   2
   0,1976,5135, 917,   1,   1
   0,1945,2852, 956,   1,   1
   0,4785,11852, 188,   1,   7
   0,10580,13566,1304,   1,   2
   0,2665,8472,1059,   1,   4
   0,2852,4785, 960,   1,   2
   0,4634,11580,1128,   1,   1
   0,3374,9755,1193,   1,   3
   0,2176,6391, 783,   1,   3
   0,9576,13138, 338,   1,   4
   0,5219,14365, 885,   1,   3
   0,4785,8862, 185,   1,   7
   0,5037,9928,1203,   1,   4
   0,2221,6161,1576,   1,   3
   0,3690,8621, 825,   1,   6
   0,5476,12334, 260,   1,   6
   0,12503,13668,1083,   1,   1
   0,1497,1976,1587,   1,   2
   0,5476,8812, 255,   1,  11
   0,2985,5708,1467,   1,   1
   0,2835,10635,1841,   1,   1
   0,5125,6161,1908,   1,   3
   0,2985,5407, 988,   1,   2
   0,9509,9928, 743,   1,   1
   0,5303,9613, 240,   1,   8
   0,1919,6420,1669,   1,   1
   0,7540,14441,1307,   1,   1
   0,1796,4785,1325,   1,   1
   0,3840,8812, 670,   1,  10
   0,1122,11852,  13,   1,   6
   0,9412,9931,1960,   1,   1
